Datetime,CL,ES,GBP,GC,HG,HO,NQ,ZB
2024-03-05 04:30:00,72.43,5279.5,1.2723,2229.5,3.939,2.7241,18734.5,120.8125
2024-03-06 04:30:00,73.41,5301.5,1.2749,2249.6,3.965,2.7838,18791.5,121.75
2024-03-07 04:30:00,73.75,5345.5,1.2826,2260.5,4.021,2.824,19005.25,122.0
2024-03-08 04:30:00,72.14,5320.25,1.2876,2279.3,3.987,2.7542,18807.25,121.875
2024-03-11 03:30:00,72.43,5316.5,1.2831,2282.1,4.027,2.7755,18750.5,121.78125
2024-03-12 03:30:00,72.32,5364.5,1.2813,2257.0,4.033,2.7529,18974.0,121.0
2024-03-13 03:30:00,73.89,5363.25,1.2814,2272.5,4.154,2.8144,18855.25,120.5625
2024-03-14 03:30:00,75.37,5343.25,1.277,2259.6,4.1485,2.8291,18768.25,119.09375
2024-03-15 03:30:00,75.29,5308.75,1.2751,2252.5,4.217,2.8493,18565.5,118.84375
2024-03-18 03:30:00,76.95,5340.0,1.2748,2257.0,4.227,2.898,18729.75,118.65625
2024-03-19 03:30:00,77.26,5365.0,1.2739,2254.0,4.165,2.8767,18775.0,118.9375
2024-03-20 03:30:00,76.18,5421.75,1.2802,2282.7,4.187,2.8164,19044.0,119.0625
2024-03-21 03:30:00,75.56,5433.0,1.2673,2276.4,4.16,2.7863,19081.75,119.3125
2024-03-22 03:30:00,75.56,5415.25,1.2615,2259.6,4.093,2.7835,19065.75,120.1875
2024-03-25 03:30:00,76.74,5406.25,1.2654,2266.1,4.107,2.8067,19035.5,119.65625
2024-03-26 03:30:00,76.03,5398.0,1.2644,2272.6,4.103,2.7351,18982.0,119.8125
2024-03-27 03:30:00,76.45,5433.75,1.2655,2286.7,4.109,2.7225,19007.5,120.5
2024-03-28 03:30:00,77.85,5429.75,1.264,2326.1,4.1075,2.7352,18967.0,120.4375
2024-04-01 03:30:00,78.73,5419.25,1.2566,2343.8,4.154,2.7535,18999.75,118.9375
2024-04-02 03:30:00,80.18,5387.5,1.2594,2372.3,4.1775,2.8427,18846.5,118.125
2024-04-03 03:30:00,80.39,5394.5,1.2669,2392.2,4.3085,2.8543,18889.75,118.03125
2024-04-04 03:30:00,81.6,5322.5,1.2658,2381.7,4.317,2.875,18574.5,118.5625
2024-04-05 03:30:00,81.47,5381.25,1.2653,2420.4,4.3365,2.8717,18813.0,117.4375
2024-04-08 03:30:00,81.31,5382.5,1.2672,2429.7,4.39,2.8471,18813.5,117.3125
2024-04-09 03:30:00,80.08,5391.0,1.2693,2443.3,4.3965,2.7935,18886.75,118.25
2024-04-10 03:30:00,80.99,5329.25,1.2556,2423.7,4.373,2.8334,18694.25,116.0
2024-04-11 03:30:00,80.33,5368.75,1.2569,2461.9,4.359,2.7878,18987.5,115.21875
2024-04-12 03:30:00,80.19,5292.0,1.2465,2431.5,4.412,2.7994,18674.5,116.03125
2024-04-15 03:30:00,80.39,5226.5,1.2461,2470.6,4.4735,2.7776,18377.0,114.75
2024-04-16 03:30:00,80.05,5220.0,1.2442,2470.8,4.393,2.7693,18396.0,114.0625
2024-04-17 03:30:00,77.6,5187.0,1.2469,2447.9,4.437,2.696,18165.25,114.96875
2024-04-18 03:30:00,77.17,5173.5,1.245,2465.7,4.527,2.6511,18031.5,114.59375
2024-04-19 03:30:00,77.38,5129.0,1.2385,2478.0,4.589,2.6648,17681.25,114.78125
2024-04-22 03:30:00,77.41,5174.5,1.2365,2412.4,4.579,2.6852,17847.0,114.84375
2024-04-23 03:30:00,78.67,5237.75,1.2463,2407.0,4.52,2.6912,18158.5,114.90625
2024-04-24 03:30:00,78.11,5205.25,1.2479,2400.2,4.5525,2.6732,18009.25,114.25
2024-04-25 03:30:00,79.04,5257.25,1.2528,2415.9,4.6405,2.6752,18318.5,113.5625
2024-04-26 03:30:00,78.93,5257.25,1.2509,2420.9,4.671,2.6666,18338.75,114.1875
2024-04-29 03:30:00,78.0,5272.75,1.2576,2418.8,4.763,2.6546,18414.0,114.84375
2024-04-30 03:30:00,76.82,5180.5,1.2505,2368.6,4.624,2.6278,18010.5,114.15625
2024-05-01 03:30:00,74.4,5179.25,1.2543,2401.5,4.652,2.5602,17976.75,114.71875
2024-05-02 03:30:00,74.33,5236.5,1.2551,2384.7,4.586,2.5555,18245.0,115.125
2024-05-03 03:30:00,73.26,5287.0,1.2562,2381.4,4.6515,2.5461,18527.5,116.03125
2024-05-06 03:30:00,73.96,5330.75,1.2576,2404.2,4.693,2.571,18687.5,116.40625
2024-05-07 03:30:00,73.64,5337.5,1.2521,2393.8,4.674,2.5659,18699.75,116.96875
2024-05-08 03:30:00,74.49,5335.5,1.2512,2387.4,4.6245,2.5894,18662.75,116.46875
2024-05-09 03:30:00,74.84,5366.0,1.2538,2424.4,4.687,2.5862,18722.75,116.875
2024-05-10 03:30:00,73.47,5367.0,1.2539,2438.2,4.7355,2.5368,18741.25,116.34375
2024-05-13 03:30:00,74.47,5368.5,1.2573,2413.6,4.855,2.5438,18788.0,116.46875
2024-05-14 03:30:00,73.72,5394.5,1.2605,2434.8,4.9895,2.533,18912.5,117.0625
2024-05-15 03:30:00,74.14,5455.75,1.2698,2463.1,5.0075,2.5318,19196.5,118.46875
2024-05-16 03:30:00,74.63,5441.75,1.2682,2452.1,4.9645,2.5562,19140.25,118.1875
2024-05-17 03:30:00,75.28,5453.25,1.2715,2491.1,5.166,2.5927,19135.75,117.53125
2024-05-20 03:30:00,74.98,5457.25,1.2718,2501.6,5.189,2.5837,19247.25,117.1875
2024-05-21 03:30:00,73.98,5469.5,1.2723,2496.5,5.1855,2.5634,19300.75,117.59375
2024-05-22 03:30:00,73.01,5456.5,1.273,2453.6,4.8835,2.5312,19318.25,117.65625
2024-05-23 03:30:00,72.74,5412.0,1.2712,2401.9,4.8595,2.5219,19188.5,117.0
2024-05-24 03:30:00,73.56,5446.25,1.2749,2406.5,4.8425,2.5193,19372.75,117.25
2024-05-28 03:30:00,76.04,5449.5,1.2774,2433.7,4.961,2.5832,19452.5,115.875
2024-05-29 03:30:00,75.04,5395.5,1.2712,2408.2,4.8615,2.5375,19248.75,114.9375
2024-05-30 03:30:00,73.63,5376.0,1.2744,2412.4,4.74,2.4704,19098.0,115.75
2024-05-31 03:30:00,72.94,5424.75,1.2756,2395.6,4.711,2.4702,19072.75,116.4375
2024-06-03 03:30:00,69.76,5426.0,1.282,2419.3,4.765,2.3683,19164.25,117.875
2024-06-04 03:30:00,68.68,5430.25,1.2782,2394.3,4.627,2.3626,19208.5,118.84375
2024-06-05 03:30:00,70.05,5491.25,1.2799,2423.2,4.7105,2.3909,19589.25,119.53125
2024-06-06 03:30:00,71.43,5488.75,1.2802,2443.1,4.7555,2.4416,19571.0,119.5
2024-06-07 03:30:00,71.14,5479.0,1.273,2359.0,4.5305,2.44,19532.25,117.625
2024-06-10 03:30:00,73.99,5495.0,1.2743,2375.9,4.6395,2.5043,19609.75,117.0
2024-06-11 03:30:00,73.94,5509.25,1.2753,2381.8,4.6005,2.5144,19749.5,117.8125
2024-06-12 03:30:00,74.08,5564.0,1.281,2388.6,4.6185,2.5206,20112.25,118.96875
2024-06-13 03:30:00,73.69,5561.75,1.2774,2367.6,4.5685,2.5663,20109.75,120.0
2024-06-14 03:30:00,74.25,5561.25,1.27,2396.3,4.582,2.555,20198.25,120.53125
2024-06-17 03:30:00,76.13,5608.25,1.2716,2381.5,4.543,2.5693,20416.75,119.65625
2024-06-18 03:30:00,76.96,5623.0,1.2721,2392.1,4.5755,2.6101,20435.5,120.5
2024-06-20 03:30:00,77.42,5605.0,1.2668,2421.5,4.6465,2.6077,20288.0,119.875
2024-06-21 03:30:00,76.77,5597.5,1.2656,2382.6,4.513,2.5707,20244.25,119.9375
2024-06-24 03:30:00,77.93,5576.75,1.2698,2395.1,4.5095,2.6059,19987.0,120.34375
2024-06-25 03:30:00,76.96,5596.0,1.27,2379.6,4.4545,2.5923,20205.0,120.125
2024-06-26 03:30:00,77.06,5594.5,1.2634,2357.7,4.44,2.6168,20188.25,118.875
2024-06-27 03:30:00,77.99,5610.5,1.2652,2386.6,4.404,2.6304,20302.0,119.46875
2024-06-28 03:30:00,77.64,5593.25,1.266,2384.8,4.4415,2.6073,20201.0,117.625
2024-07-01 03:30:00,79.56,5593.0,1.2664,2389.8,4.486,2.6795,20277.0,116.59375
2024-07-02 03:30:00,79.35,5623.75,1.2697,2386.5,4.496,2.7025,20474.5,116.90625
2024-07-03 03:30:00,79.78,5652.0,1.2754,2413.3,4.596,2.693,20654.0,117.90625
2024-07-05 03:30:00,79.62,5676.0,1.2829,2447.7,4.7365,2.687,20826.0,118.8125
2024-07-08 03:30:00,78.4,5689.5,1.2818,2414.3,4.6745,2.64,20919.0,118.96875
2024-07-09 03:30:00,77.99,5693.0,1.2798,2419.0,4.6535,2.5982,20922.25,118.65625
2024-07-10 03:30:00,78.59,5745.5,1.2861,2425.8,4.6615,2.5912,21131.0,118.78125
2024-07-11 03:30:00,79.02,5701.0,1.2927,2468.8,4.597,2.5899,20667.25,119.78125
2024-07-12 03:30:00,78.36,5728.5,1.3001,2463.9,4.65,2.5746,20774.25,120.0625
2024-07-15 03:30:00,78.14,5749.25,1.2978,2475.3,4.58,2.5793,20859.75,119.3125
2024-07-16 03:30:00,77.0,5776.5,1.2988,2521.5,4.5255,2.5315,20823.0,120.4375
2024-07-17 03:30:00,79.28,5704.0,1.3021,2511.0,4.485,2.5644,20251.25,120.4375
2024-07-18 03:30:00,78.48,5661.0,1.2954,2495.8,4.3335,2.5449,20169.25,119.78125
2024-07-19 03:30:00,76.25,5613.75,1.2923,2450.7,4.305,2.4868,19936.0,119.3125
2024-07-22 03:30:00,75.89,5669.25,1.2943,2446.1,4.2665,2.4991,20215.25,119.0
2024-07-23 03:30:00,75.12,5663.25,1.2918,2458.5,4.2345,2.4917,20180.75,118.96875
2024-07-24 03:30:00,75.15,5544.0,1.2918,2445.4,4.1475,2.5126,19504.0,118.21875
2024-07-25 03:30:00,76.0,5505.75,1.286,2411.3,4.186,2.542,19229.25,118.96875
2024-07-26 03:30:00,74.09,5560.25,1.2877,2433.6,4.178,2.4792,19410.25,119.53125
2024-07-29 03:30:00,73.59,5565.5,1.2873,2429.4,4.1625,2.445,19457.0,119.875
2024-07-30 03:30:00,72.93,5513.0,1.2846,2456.0,4.1605,2.4159,19095.75,120.375
2024-07-31 03:30:00,76.29,5631.25,1.2866,2493.4,4.2645,2.4987,19816.25,121.96875
2024-08-01 03:30:00,74.58,5532.25,1.275,2490.9,4.136,2.4677,19202.25,122.625
2024-08-02 03:30:00,71.79,5419.0,1.2814,2486.1,4.1965,2.3764,18747.75,125.21875
2024-08-05 03:30:00,71.57,5309.25,1.2791,2452.1,4.0725,2.3674,18381.25,125.5
2024-08-06 03:30:00,70.61,5310.0,1.2702,2432.1,4.078,2.3384,18333.5,123.78125
2024-08-07 03:30:00,73.12,5263.0,1.2702,2423.5,3.9955,2.402,18089.0,122.875
2024-08-08 03:30:00,73.74,5414.0,1.2758,2467.4,4.051,2.4037,18792.5,122.25
2024-08-09 03:30:00,74.63,5426.0,1.2769,2470.6,4.0525,2.387,18837.0,123.09375
2024-08-12 03:30:00,77.31,5428.75,1.2776,2513.4,4.137,2.4473,18860.75,123.4375
2024-08-13 03:30:00,76.31,5516.5,1.2876,2504.9,4.1295,2.4429,19333.75,124.25
2024-08-14 03:30:00,74.87,5542.5,1.2835,2486.0,4.1105,2.4125,19381.5,124.5625
2024-08-15 03:30:00,75.74,5628.0,1.2864,2494.5,4.2105,2.4205,19802.75,123.59375
2024-08-16 03:30:00,74.31,5641.25,1.2955,2546.2,4.219,2.3757,19838.5,123.9375
2024-08-19 03:30:00,72.63,5686.25,1.3,2542.6,4.2655,2.3117,20088.0,124.21875
2024-08-20 03:30:00,71.91,5681.0,1.3044,2552.1,4.2225,2.3152,20039.25,125.125
2024-08-21 03:30:00,70.76,5702.5,1.3099,2550.2,4.269,2.2939,20152.25,125.09375
2024-08-22 03:30:00,71.8,5659.5,1.3097,2520.6,4.206,2.3147,19846.75,124.28125
2024-08-23 03:30:00,73.78,5711.75,1.3227,2548.7,4.2735,2.3542,20011.25,124.8125
2024-08-26 03:30:00,75.98,5690.5,1.3197,2553.6,4.277,2.3899,19783.5,124.6875
2024-08-27 03:30:00,74.58,5704.0,1.327,2560.0,4.305,2.3341,19870.5,124.4375
2024-08-28 03:30:00,73.2,5654.5,1.3198,2539.0,4.213,2.274,19544.75,124.28125
2024-08-29 03:30:00,74.84,5679.0,1.3175,2554.6,4.21,2.3406,19680.0,123.90625
2024-08-30 03:30:00,72.47,5717.5,1.3135,2536.0,4.219,2.3049,19829.0,123.125
2024-09-03 03:30:00,69.04,5599.5,1.3121,2524.8,4.089,2.2253,19224.25,124.21875
2024-09-04 03:30:00,68.07,5588.25,1.3155,2526.5,4.089,2.1796,19199.0,125.25
2024-09-05 03:30:00,68.14,5572.5,1.3188,2547.1,4.14,2.1935,19159.25,125.6875
2024-09-06 03:30:00,66.98,5464.75,1.3138,2526.8,4.065,2.1434,18612.0,125.84375
2024-09-09 03:30:00,67.62,5548.5,1.3079,2535.5,4.141,2.1701,18957.25,126.09375
2024-09-10 03:30:00,65.13,5560.5,1.3086,2545.7,4.105,2.0884,19069.5,126.8125
2024-09-11 03:30:00,66.2,5618.75,1.3049,2540.2,4.1685,2.1166,19482.5,126.78125
2024-09-12 03:30:00,68.0,5657.5,1.3129,2587.2,4.21,2.1428,19648.0,126.40625
2024-09-13 03:30:00,68.06,5687.75,1.3129,2606.2,4.221,2.1081,19738.0,126.59375
2024-09-16 03:30:00,69.32,5694.75,1.322,2610.0,4.2665,2.1188,19654.0,127.3125
2024-09-17 03:30:00,69.95,5701.25,1.3162,2596.4,4.2845,2.1629,19685.25,126.78125
2024-09-18 03:30:00,69.15,5689.75,1.3214,2584.8,4.27,2.1494,19633.25,125.8125
2024-09-19 03:30:00,71.12,5774.5,1.3279,2611.7,4.3485,2.1928,20062.75,125.46875
2024-09-20 03:30:00,71.25,5758.25,1.3318,2647.1,4.3335,2.1935,20015.5,125.0625
2024-09-23 03:30:00,70.73,5774.75,1.3346,2653.4,4.3455,2.1777,20063.25,124.90625
2024-09-24 03:30:00,71.54,5792.75,1.341,2682.1,4.527,2.2052,20185.25,125.03125
2024-09-25 03:30:00,69.84,5783.25,1.3319,2681.3,4.486,2.1849,20242.0,124.1875
2024-09-26 03:30:00,67.46,5803.75,1.3414,2695.1,4.648,2.1543,20345.75,124.21875
2024-09-27 03:30:00,68.64,5785.75,1.3369,2680.8,4.5895,2.1666,20193.0,124.78125
2024-09-30 03:30:00,68.29,5806.25,1.3372,2656.4,4.5505,2.1556,20233.25,124.40625
2024-10-01 03:30:00,70.76,5758.25,1.3282,2684.8,4.5785,2.1968,19962.25,125.15625
2024-10-02 03:30:00,71.01,5770.0,1.3264,2680.2,4.663,2.202,20056.25,124.28125
2024-10-03 03:30:00,73.71,5744.0,1.3122,2675.9,4.545,2.2988,19958.25,123.53125
2024-10-04 03:30:00,74.45,5795.5,1.3124,2673.2,4.5675,2.3196,20202.25,122.15625
